Product_id,Order_date,Customer_gender,Customer_country,Category,Subcategory,Actual_price,Discounted_price,Discount_amount,Discount_percentage,Rating,Rating_count,Ranking
B09RKFBCV7,2021-12-21,F,Italy,Electronics,WearableTechnology,95.99,23.99,72.0,75.0,4.2,,Good
B08KHM9VBJ,2021-09-20,F,France,Computers&Accessories,NetworkingDevices,39.0,25.19,13.809999999999999,35.0,3.8,,Average
B01IOZUHRS,2021-09-23,F,USA,Computers&Accessories,Accessories&Peripherals,5.99,2.15,3.8400000000000003,64.0,4.1,,Good
B00CEQEGPI,2021-02-09,F,France,Computers&Accessories,Accessories&Peripherals,27.54,16.14,11.399999999999999,41.0,4.2,,Good
B08B6XWQ1C,2021-09-09,M,France,Electronics,Cameras&Photography,11.94,4.19,7.749999999999999,65.0,4.2,,Good
B01DGVKBC6,2021-04-26,M,Italy,Computers&Accessories,Accessories&Peripherals,5.99,3.44,2.5500000000000003,42.0,4.4,,Good
B008FWZGSG,2021-04-07,F,Portugal,Computers&Accessories,Accessories&Peripherals,7.19,7.19,0.0,0.0,4.3,355.0,Good
B08JD36C6H,2021-05-12,F,UK,Computers&Accessories,ExternalDevices&DataStorage,5.4,4.19,1.21,22.0,4.1,,Good
B00E3DVQFS,2021-06-17,M,Italy,Electronics,GeneralPurposeBatteries&BatteryChargers,13.31,10.55,2.76,21.0,4.4,,Good
B0B4HJNPV4,2021-05-29,F,UK,Computers&Accessories,Accessories&Peripherals,11.99,2.39,9.6,80.0,3.9,,Average
B00BN5SNF0,2021-03-10,F,USA,Electronics,GeneralPurposeBatteries&BatteryChargers,3.0,3.0,0.0,0.0,3.9,,Average
B09SGGRKV8,2021-11-08,F,Spain,Electronics,"Headphones,Earbuds&Accessories",5.99,2.39,3.6,60.0,3.6,,Average
B07XLCFSSN,2021-09-10,M,Japan,Computers&Accessories,Accessories&Peripherals,22.8,10.79,12.010000000000002,53.0,4.4,,Good
B09RZS1NQT,2021-04-17,F,France,Computers&Accessories,Accessories&Peripherals,11.99,2.39,9.6,80.0,4.0,575.0,Average
B084BR3QX8,2021-08-10,M,Portugal,Computers&Accessories,Accessories&Peripherals,11.99,1.79,10.2,85.0,3.5,,Average
B09VC2D2WG,2021-07-06,F,USA,Computers&Accessories,Accessories&Peripherals,17.99,5.63,12.36,69.0,4.1,352.0,Good
B09163Q5CD,2021-01-14,F,UK,Computers&Accessories,Accessories&Peripherals,23.15,14.24,8.909999999999998,38.0,4.1,,Good
B08K9PX15C,2021-06-26,M,USA,Computers&Accessories,Accessories&Peripherals,17.99,10.19,7.799999999999999,43.0,4.0,,Average
B083RD1J99,2021-01-15,F,UK,Computers&Accessories,Accessories&Peripherals,4.79,3.94,0.8500000000000001,18.0,4.1,,Good
B09Z7YGV3R,2021-01-02,M,USA,Computers&Accessories,Accessories&Peripherals,8.39,3.23,5.16,62.0,4.0,93.0,Average
B00N3XLDW0,2021-02-12,M,Portugal,Electronics,Cameras&Photography,4.8,3.59,1.21,25.0,3.8,,Average
B07Z53L5QL,2021-01-18,F,France,Computers&Accessories,Accessories&Peripherals,17.99,6.59,11.399999999999999,63.0,4.3,,Good
B00P93X0VO,2021-12-03,M,Portugal,Office Products,OfficePaperProducts,1.44,1.37,0.06999999999999984,5.0,4.2,,Good
B07SBGFDX9,2021-08-24,M,Japan,Office Products,OfficePaperProducts,1.44,1.44,0.0,0.0,4.1,,Good
B09C6HWG18,2021-10-05,M,USA,Computers&Accessories,Accessories&Peripherals,23.99,11.64,12.349999999999998,51.0,4.2,462.0,Good
B00NH11KIK,2021-09-16,M,Italy,Computers&Accessories,Accessories&Peripherals,8.34,2.51,5.83,70.0,4.5,,Good
B07X2L5Z8C,2021-10-08,F,USA,Computers&Accessories,Accessories&Peripherals,27.54,17.88,9.66,35.0,4.6,,Excellent
B00VA7YYUO,2021-08-14,F,Italy,Home&Kitchen,CraftMaterials,1.19,1.19,0.0,0.0,4.3,,Good
B07L9FW9GF,2021-08-08,M,USA,Computers&Accessories,Accessories&Peripherals,2.99,1.79,1.2000000000000002,40.0,4.0,,Average
B08D64C9FN,2021-02-23,M,USA,Computers&Accessories,Accessories&Peripherals,33.59,6.9,26.690000000000005,79.0,4.2,,Good
B07XJYYH7L,2021-12-07,F,Spain,Computers&Accessories,Accessories&Peripherals,11.99,4.0,7.99,67.0,3.3,,Average
B00LOD70SC,2021-10-25,F,Spain,Office Products,OfficePaperProducts,2.52,2.14,0.3799999999999999,15.0,4.3,,Good
B09X76VL5L,2021-07-17,M,Portugal,Electronics,"Headphones,Earbuds&Accessories",41.88,19.19,22.69,54.0,3.7,676.0,Average
B091JF2TFD,2021-01-20,M,Spain,Electronics,"Headphones,Earbuds&Accessories",15.59,5.99,9.6,62.0,3.9,,Average
B07S7DCJKS,2021-06-24,F,France,Computers&Accessories,Accessories&Peripherals,5.99,2.39,3.6,60.0,4.3,,Good
B09NC2TY11,2021-04-07,M,Spain,Electronics,WearableTechnology,71.99,29.99,42.0,58.0,4.1,,Good
B0BDS8MY8J,2021-06-16,F,Japan,Computers&Accessories,Components,11.99,2.39,9.6,80.0,4.2,362.0,Good
B09X7DY7Q4,2021-10-02,M,Italy,Electronics,Accessories,21.6,11.27,10.330000000000002,48.0,4.5,,Good
B09YV575RK,2021-10-03,F,Spain,Electronics,WearableTechnology,119.99,29.99,90.0,75.0,4.0,,Average
B08LW31NQ6,2021-12-27,F,Italy,Computers&Accessories,Accessories&Peripherals,34.68,17.27,17.41,50.0,4.5,,Good
B09ND94ZRG,2021-06-22,F,Japan,Electronics,"Headphones,Earbuds&Accessories",71.99,13.19,58.8,82.0,3.5,,Average
B00P93X6EK,2021-03-17,M,France,Office Products,OfficePaperProducts,1.92,1.88,0.040000000000000036,2.0,4.5,,Good
B07KRCW6LZ,2021-02-07,F,France,Computers&Accessories,NetworkingDevices,19.19,11.99,7.200000000000001,38.0,4.3,,Good
B0994GP1CX,2021-07-20,M,Italy,Computers&Accessories,Accessories&Peripherals,11.99,1.38,10.61,88.0,3.3,,Average
B07H8W9PB6,2021-03-14,M,Portugal,Computers&Accessories,Accessories&Peripherals,5.99,2.1,3.89,65.0,4.1,21.0,Good
B09NNHFSSF,2021-05-01,M,Japan,Electronics,Cameras&Photography,56.4,23.99,32.41,57.0,3.8,,Average
B08D9NDZ1Y,2021-03-07,F,USA,Computers&Accessories,"Printers,Inks&Accessories",52.0,47.99,4.009999999999998,8.0,3.5,,Average
B0085IATT6,2021-09-06,M,USA,Computers&Accessories,NetworkingDevices,21.6,10.79,10.810000000000002,50.0,4.1,,Good
B08WJ86PV2,2021-05-25,F,Spain,Computers&Accessories,Accessories&Peripherals,11.88,3.59,8.290000000000001,70.0,4.5,,Good
B078HRR1XV,2021-04-12,F,Italy,Computers&Accessories,Accessories&Peripherals,56.39,39.64,16.75,30.0,4.4,,Good
B09P22HXH6,2021-08-04,M,France,Computers&Accessories,Accessories&Peripherals,65.88,22.68,43.199999999999996,66.0,4.1,,Good
B00LM4X3XE,2021-10-25,F,UK,Office Products,OfficePaperProducts,1.2,1.08,0.11999999999999988,10.0,4.3,,Good
B09YLFHFDW,2021-02-20,F,USA,Electronics,"Headphones,Earbuds&Accessories",33.48,19.19,14.289999999999996,43.0,3.6,,Average
B07YWS9SP9,2021-05-19,M,Portugal,Computers&Accessories,Accessories&Peripherals,11.99,7.19,4.8,40.0,4.0,,Average
B002PD61Y4,2021-03-03,M,Spain,Computers&Accessories,NetworkingDevices,14.5,6.08,8.42,58.0,4.1,,Good
B08WLY8V9S,2021-11-11,F,Italy,Computers&Accessories,Accessories&Peripherals,10.79,5.1,5.6899999999999995,53.0,4.5,,Good
B0873L7J6X,2021-02-01,F,Portugal,Electronics,"Headphones,Earbuds&Accessories",47.99,17.99,30.000000000000004,63.0,4.2,,Good
B07YNHCW6N,2021-06-14,F,UK,Computers&Accessories,Accessories&Peripherals,29.99,6.59,23.4,78.0,4.3,,Good
B07232M876,2021-03-17,M,Portugal,Computers&Accessories,Accessories&Peripherals,4.74,2.39,2.35,50.0,4.2,,Good
B01MQ2A86A,2021-06-05,F,Portugal,Computers&Accessories,Accessories&Peripherals,19.74,15.54,4.199999999999999,21.0,4.6,,Excellent
B00KIE28X0,2021-02-12,M,France,Home&Kitchen,CraftMaterials,3.72,3.72,0.0,0.0,4.5,,Good
B08BQ947H3,2021-05-08,F,Italy,Computers&Accessories,Accessories&Peripherals,1.79,1.79,0.0,0.0,4.3,,Good
B0BHYJ8CVF,2021-04-29,F,UK,Computers&Accessories,Accessories&Peripherals,17.99,13.79,4.199999999999999,23.0,4.1,,Good
B0BCVJ3PVP,2021-10-08,F,Spain,Computers&Accessories,Accessories&Peripherals,15.59,5.99,9.6,62.0,4.5,434.0,Good
B0B2931FCV,2021-11-20,M,Spain,Electronics,"Headphones,Earbuds&Accessories",50.39,11.99,38.4,76.0,3.5,,Average
B09TMZ1MF8,2021-09-24,M,Italy,Computers&Accessories,Components,48.0,20.51,27.49,57.0,4.4,,Good
B07VV37FT4,2021-08-18,F,Portugal,Office Products,OfficePaperProducts,3.0,3.0,0.0,0.0,4.2,,Good
B07P681N66,2021-12-07,M,Italy,Computers&Accessories,NetworkingDevices,26.39,14.39,12.0,45.0,4.4,,Good
B07JB2Y4SR,2021-09-23,M,Spain,Home&Kitchen,CraftMaterials,1.2,1.08,0.11999999999999988,10.0,4.4,,Good
B08KRMK9LZ,2021-01-04,F,Portugal,Electronics,Mobiles&Accessories,71.99,24.3,47.69,66.0,4.2,,Good
B08LT9BMPP,2021-07-14,F,USA,Computers&Accessories,Accessories&Peripherals,23.94,17.94,6.0,25.0,4.5,,Good
B082T6V3DT,2021-03-27,F,Spain,Computers&Accessories,Accessories&Peripherals,25.2,9.59,15.61,62.0,4.3,,Good
B0814ZY6FP,2021-04-14,M,USA,Electronics,HomeAudio,14.39,10.79,3.6000000000000014,25.0,3.8,,Average
B09F3PDDRF,2021-04-21,M,Portugal,Computers&Accessories,Accessories&Peripherals,11.99,4.19,7.8,65.0,3.9,817.0,Average
B07X963JNS,2021-12-29,F,Portugal,Electronics,Mobiles&Accessories,29.99,10.8,19.189999999999998,64.0,4.0,,Average
B09LD3116F,2021-05-05,M,Spain,Electronics,Cameras&Photography,47.88,29.88,18.000000000000004,38.0,4.1,,Good
B08Y5QJTVK,2021-03-25,F,UK,Electronics,GeneralPurposeBatteries&BatteryChargers,2.4,1.39,1.01,42.0,4.4,357.0,Good
B00LY1FN1K,2021-10-22,M,UK,Home&Kitchen,CraftMaterials,2.76,2.4,0.3599999999999999,13.0,4.4,,Good
B07DJ5KYDZ,2021-07-18,F,France,Computers&Accessories,Accessories&Peripherals,33.55,14.99,18.559999999999995,55.0,4.4,,Good
B009LJ2BXA,2021-04-04,M,France,Computers&Accessories,Accessories&Peripherals,11.99,7.79,4.2,35.0,3.5,,Average
B09BVCVTBC,2021-10-21,M,France,Computers&Accessories,Accessories&Peripherals,41.99,31.79,10.200000000000003,24.0,4.5,,Good
B0BFWGBX61,2021-09-19,M,UK,Computers&Accessories,Accessories&Peripherals,4.19,2.39,1.8000000000000003,43.0,4.1,314.0,Good
B07SY4C3TD,2021-04-13,M,USA,Computers&Accessories,"Printers,Inks&Accessories",8.68,7.15,1.5299999999999994,18.0,4.4,,Good
B094JB13XL,2021-11-09,F,UK,Electronics,WearableTechnology,71.99,29.99,42.0,58.0,4.1,,Good
B08CRRQK6Z,2021-10-03,M,Japan,Electronics,HomeAudio,149.99,59.99,90.0,60.0,4.2,,Good
B08MTLLSL8,2021-07-22,M,Japan,Electronics,"Headphones,Earbuds&Accessories",15.48,4.79,10.690000000000001,69.0,4.2,,Good
B08Y57TPDM,2021-04-17,F,UK,Electronics,GeneralPurposeBatteries&BatteryChargers,2.4,1.39,1.01,42.0,4.3,485.0,Good
B09CYTJV3N,2021-05-27,F,UK,Electronics,Cameras&Photography,71.99,53.99,17.999999999999993,25.0,4.3,,Good
B07GLNJC25,2021-06-15,M,Japan,Computers&Accessories,Accessories&Peripherals,5.99,3.96,2.0300000000000002,34.0,3.7,,Average
B08FY4FG5X,2021-04-10,M,Portugal,Electronics,"Headphones,Earbuds&Accessories",29.99,7.79,22.2,74.0,3.9,,Average
B07TMCXRFV,2021-07-25,F,UK,Computers&Accessories,Accessories&Peripherals,19.19,14.81,4.380000000000001,23.0,4.5,,Good
B01FSYQ2A4,2021-06-16,F,Portugal,Electronics,"Headphones,Earbuds&Accessories",35.88,16.79,19.090000000000003,53.0,4.1,,Good
B00LZPQVMK,2021-07-05,F,UK,Office Products,OfficePaperProducts,3.84,3.26,0.5800000000000001,15.0,4.0,,Average
B08X77LM8C,2021-03-22,F,Portugal,Electronics,"Headphones,Earbuds&Accessories",11.99,1.19,10.8,90.0,3.8,594.0,Average
B01EJ5MM5M,2021-09-23,F,Portugal,Computers&Accessories,"Printers,Inks&Accessories",46.5,41.98,4.520000000000003,10.0,3.4,,Average
B08J82K4GX,2021-07-19,F,France,Computers&Accessories,Monitors,229.32,121.19,108.13,47.0,4.3,,Good
B07Z1Z77ZZ,2021-12-24,M,Portugal,Computers&Accessories,Accessories&Peripherals,11.99,5.39,6.6000000000000005,55.0,4.3,,Good
B00DJ5N9VK,2021-09-14,M,France,Toys&Games,Arts&Crafts,1.8,1.8,0.0,0.0,4.3,,Good
B0B4DT8MKT,2021-02-22,M,UK,Computers&Accessories,Accessories&Peripherals,17.99,4.18,13.809999999999999,77.0,4.2,656.0,Good
B08FGNPQ9X,2021-10-09,F,Portugal,Computers&Accessories,NetworkingDevices,35.99,14.39,21.6,60.0,4.1,,Good
B07NTKGW45,2021-11-25,F,Spain,Computers&Accessories,Accessories&Peripherals,10.79,4.76,6.029999999999999,56.0,4.0,,Average
B08CDKQ8T6,2021-04-24,F,Japan,Computers&Accessories,Accessories&Peripherals,4.19,1.85,2.3400000000000003,56.0,4.3,,Good
B08J4PL1Z3,2021-03-29,F,Japan,Computers&Accessories,Accessories&Peripherals,17.88,8.39,9.489999999999998,53.0,4.0,,Average
B07XJWTYM2,2021-01-23,M,France,Electronics,"Headphones,Earbuds&Accessories",23.99,20.15,3.84,16.0,4.1,,Good
B09939XJX8,2021-01-21,M,Japan,Computers&Accessories,Accessories&Peripherals,18.0,4.25,13.75,76.0,4.0,,Average
B09MDCZJXS,2021-11-26,F,Japan,Computers&Accessories,Accessories&Peripherals,65.99,14.39,51.599999999999994,78.0,3.8,,Average
B08CTQP51L,2021-02-10,M,Italy,Computers&Accessories,Accessories&Peripherals,17.99,4.55,13.439999999999998,75.0,4.2,,Good
B0BG62HMDJ,2021-09-25,M,Portugal,Computers&Accessories,ExternalDevices&DataStorage,9.3,5.99,3.3100000000000005,36.0,4.3,74.0,Good
B08GTYFC37,2021-01-23,M,France,Computers&Accessories,ExternalDevices&DataStorage,384.0,124.67,259.33,68.0,4.4,,Good
B08SBH499M,2021-11-14,F,UK,Computers&Accessories,Accessories&Peripherals,15.6,7.79,7.81,50.0,4.1,,Good
B08FYB5HHK,2021-10-28,F,France,Computers&Accessories,NetworkingDevices,23.99,14.39,9.599999999999998,40.0,4.5,,Good
B0994GFWBH,2021-11-09,F,Spain,Computers&Accessories,Accessories&Peripherals,11.99,1.67,10.32,86.0,4.0,,Average
B0B5GJRTHB,2021-10-08,M,Japan,Electronics,"Headphones,Earbuds&Accessories",23.99,10.67,13.319999999999999,56.0,4.2,,Good
B09GBBJV72,2021-12-31,F,Japan,Computers&Accessories,Accessories&Peripherals,26.39,16.91,9.48,36.0,3.9,427.0,Average
B07P434WJY,2021-08-16,F,USA,Computers&Accessories,"Printers,Inks&Accessories",23.99,6.59,17.4,73.0,4.3,,Good
B07T9FV9YP,2021-09-23,F,USA,Computers&Accessories,Accessories&Peripherals,21.59,8.99,12.6,58.0,4.0,,Average
B01GGKZ0V6,2021-12-13,F,Portugal,Computers&Accessories,Accessories&Peripherals,10.14,3.95,6.19,61.0,4.2,,Good
B08WKFSN84,2021-09-01,F,Spain,Computers&Accessories,Accessories&Peripherals,13.19,4.55,8.64,66.0,4.3,,Good
B09TBCVJS3,2021-05-29,M,UK,Electronics,WearableTechnology,95.99,71.98,24.00999999999999,25.0,4.2,,Good
B08TR61BVK,2021-04-17,M,Italy,Computers&Accessories,Accessories&Peripherals,17.99,3.59,14.399999999999999,80.0,4.2,,Good
B0B2CPVXHX,2021-03-29,M,Portugal,Computers&Accessories,Accessories&Peripherals,17.99,4.55,13.439999999999998,75.0,4.1,670.0,Good
B08XNL93PL,2021-03-15,M,Japan,Office Products,OfficePaperProducts,35.99,16.79,19.200000000000003,53.0,4.3,,Good
B088GXTJM3,2021-05-25,M,Portugal,Electronics,Cameras&Photography,15.59,8.39,7.199999999999999,46.0,4.3,,Good
B099S26HWG,2021-01-06,M,UK,Office Products,OfficePaperProducts,3.6,3.6,0.0,0.0,4.2,419.0,Good
B08461VC1Z,2021-09-08,M,Italy,Computers&Accessories,Accessories&Peripherals,23.94,11.99,11.950000000000001,50.0,4.5,,Good
B00K32PEW4,2021-11-30,M,Japan,Office Products,OfficeElectronics,6.42,6.42,0.0,0.0,4.4,,Good
B09F9YQQ7B,2021-03-13,M,France,Electronics,"HomeTheater,TV&Video",299.99,167.99,132.0,44.0,4.2,,Good
B07LFWP97N,2021-12-03,M,Italy,Computers&Accessories,Accessories&Peripherals,13.19,3.23,9.959999999999999,76.0,4.1,,Good
B0746N6WML,2021-01-14,F,UK,Office Products,OfficePaperProducts,5.4,4.09,1.3100000000000005,24.0,4.3,,Good
B07W9KYT62,2021-03-01,M,Japan,Computers&Accessories,NetworkingDevices,47.99,29.99,18.000000000000004,38.0,4.4,,Good
B0B5ZF3NRK,2021-12-07,F,Portugal,Computers&Accessories,Accessories&Peripherals,7.19,4.19,3.0,42.0,4.1,210.0,Good
B08D9MNH4B,2021-09-07,M,Japan,Computers&Accessories,"Printers,Inks&Accessories",84.06,70.79,13.269999999999996,16.0,3.6,,Average
B078G6ZF5Z,2021-07-14,M,Spain,Electronics,Mobiles&Accessories,14.39,8.39,6.0,42.0,4.0,,Average
B09MKG4ZCM,2021-10-31,M,USA,Computers&Accessories,NetworkingDevices,35.99,18.78,17.21,48.0,4.0,,Average
B07RZZ1QSW,2021-12-04,F,Spain,Electronics,Cameras&Photography,9.59,3.91,5.68,59.0,4.4,,Good
B08BCKN299,2021-09-29,F,Portugal,Electronics,"Headphones,Earbuds&Accessories",11.99,1.44,10.55,88.0,3.9,,Average
B07222HQKP,2021-07-15,F,Japan,Computers&Accessories,ExternalDevices&DataStorage,11.99,7.88,4.11,34.0,4.3,,Good
B00NFD0ETQ,2021-03-17,M,France,Computers&Accessories,Accessories&Peripherals,34.74,23.94,10.8,31.0,4.6,,Excellent
B075DB1F13,2021-05-03,F,Italy,Electronics,GeneralPurposeBatteries&BatteryChargers,18.0,18.0,0.0,0.0,4.4,,Good
B0148NPH9I,2021-04-15,F,Italy,Computers&Accessories,Accessories&Peripherals,38.34,31.68,6.660000000000004,17.0,4.5,,Good
B01JOFKL0A,2021-10-14,M,Portugal,Computers&Accessories,"Printers,Inks&Accessories",76.26,63.59,12.670000000000002,17.0,3.9,,Average
B09Q8HMKZX,2021-01-22,F,USA,Computers&Accessories,Accessories&Peripherals,8.39,3.16,5.23,62.0,4.1,450.0,Good
B079S811J3,2021-08-23,M,Spain,Computers&Accessories,Accessories&Peripherals,35.99,23.88,12.110000000000003,34.0,4.3,,Good
B0083T231O,2021-10-23,M,Spain,Electronics,PowerAccessories,17.99,15.47,2.519999999999998,14.0,4.5,,Good
B086PXQ2R4,2021-03-10,M,Italy,Office Products,OfficePaperProducts,1.98,1.98,0.0,0.0,4.5,,Good
B07L1N3TJX,2021-07-04,F,Portugal,Computers&Accessories,Accessories&Peripherals,41.99,20.39,21.6,51.0,3.6,,Average
B07YFWVRCM,2021-01-16,F,Italy,Electronics,Cameras&Photography,90.0,27.59,62.41,69.0,4.1,,Good
B01GGKYKQM,2021-04-03,F,UK,Computers&Accessories,Accessories&Peripherals,8.4,2.63,5.7700000000000005,69.0,4.3,,Good
B08TDJ5BVF,2021-04-10,M,Japan,Computers&Accessories,Accessories&Peripherals,0.47,0.47,0.0,0.0,3.8,,Average
B09XXZXQC1,2021-03-02,M,Japan,Computers&Accessories,Tablets,455.99,323.99,132.0,29.0,4.6,,Excellent
B083T5G5PM,2021-07-19,M,USA,Electronics,"Headphones,Earbuds&Accessories",23.88,17.88,6.0,25.0,4.1,,Good
B0BHVPTM2C,2021-10-10,F,France,Computers&Accessories,Accessories&Peripherals,23.39,4.78,18.61,80.0,4.0,75.0,Average
B0B86CDHL1,2021-02-07,F,Italy,Computers&Accessories,Accessories&Peripherals,10.79,4.19,6.599999999999999,61.0,4.5,149.0,Good
B01NBX5RSB,2021-11-27,M,USA,Computers&Accessories,Accessories&Peripherals,18.56,9.24,9.319999999999999,50.0,4.3,,Good
B08MWJTST6,2021-09-16,F,UK,Electronics,Mobiles&Accessories,15.59,3.35,12.24,79.0,4.0,,Average
B07R99NBVB,2021-05-02,F,Spain,Home Improvement,Electrical,7.19,2.99,4.2,58.0,4.5,,Good
B08R69VDHT,2021-10-06,F,France,Computers&Accessories,Accessories&Peripherals,5.99,1.38,4.61,77.0,4.0,,Average
B00LY12TH6,2021-03-02,M,Japan,Home&Kitchen,CraftMaterials,2.76,2.76,0.0,0.0,4.5,,Good
B09RWZRCP1,2021-09-17,F,Italy,Computers&Accessories,Accessories&Peripherals,11.99,4.79,7.2,60.0,4.1,,Good
B08497Z1MQ,2021-11-11,F,Spain,Computers&Accessories,Accessories&Peripherals,8.4,7.19,1.21,14.0,4.3,,Good
B07KNM95JK,2021-03-10,M,Japan,Computers&Accessories,"Printers,Inks&Accessories",13.8,7.18,6.620000000000001,48.0,4.1,,Good
B09Q3M3WLJ,2021-12-04,M,USA,Computers&Accessories,Accessories&Peripherals,17.99,4.79,13.2,73.0,4.0,691.0,Average
B09B9SPC7F,2021-07-03,M,Japan,Computers&Accessories,Accessories&Peripherals,15.59,5.99,9.6,62.0,4.1,,Good
B09CMP1SC8,2021-10-06,F,USA,Computers&Accessories,Accessories&Peripherals,5.99,2.39,3.6,60.0,4.1,602.0,Good
B099SD8PRP,2021-02-20,M,Italy,Computers&Accessories,Accessories&Peripherals,13.08,6.95,6.13,47.0,4.4,,Good
B09YLXYP7Y,2021-02-16,M,Portugal,Computers&Accessories,Accessories&Peripherals,4.79,2.15,2.64,55.0,4.0,,Average
B00S2SEV7K,2021-05-16,M,Portugal,Office Products,OfficePaperProducts,1.2,1.08,0.11999999999999988,10.0,4.1,,Good
B08WKCTFF3,2021-06-28,M,Portugal,Computers&Accessories,Accessories&Peripherals,23.99,10.79,13.2,55.0,4.4,,Good
B08498D67S,2021-07-28,M,Portugal,Computers&Accessories,Accessories&Peripherals,21.6,13.79,7.810000000000002,36.0,4.3,,Good
B00C3GBCIS,2021-05-09,M,USA,Computers&Accessories,Accessories&Peripherals,5.99,2.99,3.0,50.0,4.2,,Good
B00URH5E34,2021-09-17,M,Italy,Computers&Accessories,Accessories&Peripherals,0.47,0.47,0.0,0.0,3.6,,Average
B00EYW1U68,2021-11-21,M,USA,Computers&Accessories,NetworkingDevices,43.19,19.19,23.999999999999996,56.0,4.2,,Good
B08SMJT55F,2021-11-17,M,USA,Electronics,HomeAudio,47.88,14.39,33.49,70.0,4.2,,Good
B0B2DJDCPX,2021-07-06,M,UK,Computers&Accessories,Accessories&Peripherals,5.99,2.51,3.4800000000000004,58.0,3.9,536.0,Average
B08Y7MXFMK,2021-05-18,F,USA,Computers&Accessories,Accessories&Peripherals,17.99,13.19,4.799999999999999,27.0,4.2,,Good
B086Q3QMFS,2021-12-29,M,Portugal,Office Products,OfficePaperProducts,1.44,1.44,0.0,0.0,4.5,,Good
B08498H13H,2021-08-01,F,France,Computers&Accessories,Accessories&Peripherals,41.99,18.23,23.76,57.0,4.3,408.0,Good
B07LFQLKFZ,2021-01-02,M,Spain,Office Products,OfficePaperProducts,5.04,5.04,0.0,0.0,4.2,,Good
B00LY17RHI,2021-06-25,M,France,Office Products,OfficePaperProducts,2.7,2.7,0.0,0.0,4.1,,Good
B07W14CHV8,2021-10-13,F,Italy,Computers&Accessories,Accessories&Peripherals,9.59,2.39,7.199999999999999,75.0,4.1,,Good
B0B9BXKBC7,2021-11-16,F,Italy,Electronics,Mobiles&Accessories,47.99,21.59,26.400000000000002,55.0,4.6,245.0,Excellent
B09F5Z694W,2021-01-19,F,UK,Computers&Accessories,"Printers,Inks&Accessories",115.5,100.19,15.310000000000002,13.0,3.8,,Average
B0B25LQQPC,2021-01-07,M,Portugal,Computers&Accessories,Components,73.2,39.68,33.52,46.0,4.3,,Good
B07GVGTSLN,2021-02-26,M,Portugal,Computers&Accessories,Accessories&Peripherals,15.59,3.9,11.69,75.0,4.2,,Good
B01LYLJ99X,2021-10-20,F,Japan,Computers&Accessories,ExternalDevices&DataStorage,15.6,5.39,10.21,65.0,4.2,,Good
B014SZPBM4,2021-03-14,F,USA,Electronics,GeneralPurposeBatteries&BatteryChargers,4.8,4.56,0.2400000000000002,5.0,4.4,,Good
B08CZHGHKH,2021-07-16,M,Italy,Computers&Accessories,Accessories&Peripherals,16.79,5.99,10.799999999999999,64.0,3.9,,Average
B0B2RBP83P,2021-04-19,F,Italy,Computers&Accessories,Laptops,718.68,446.96,271.71999999999997,38.0,4.0,323.0,Average
B078W65FJ7,2021-12-20,F,Italy,Electronics,"Headphones,Earbuds&Accessories",29.88,10.19,19.689999999999998,66.0,4.2,,Good
B08S74GTBT,2021-02-03,F,Portugal,Electronics,HomeAudio,23.99,9.59,14.399999999999999,60.0,3.7,418.0,Average
B0B9BD2YL4,2021-12-31,F,France,Electronics,Mobiles&Accessories,83.99,31.19,52.8,63.0,4.5,,Good
B0BMXMLSMM,2021-09-13,M,France,Computers&Accessories,Accessories&Peripherals,11.99,2.39,9.6,80.0,4.5,127.0,Good
B0141EZMAI,2021-02-23,F,Italy,Computers&Accessories,NetworkingDevices,9.6,3.23,6.369999999999999,66.0,3.6,,Average
B07QMRHWJD,2021-09-20,F,UK,Computers&Accessories,Accessories&Peripherals,11.99,3.58,8.41,70.0,4.3,,Good
B07W7Z6DVL,2021-08-03,M,USA,Electronics,HomeAudio,35.99,17.99,18.000000000000004,50.0,4.1,,Good
B07WMS7TWB,2021-11-06,M,Japan,Home&Kitchen,Kitchen&HomeAppliances,14.94,7.79,7.1499999999999995,48.0,3.9,,Average
B00H47GVGY,2021-11-02,F,France,Home&Kitchen,"Heating,Cooling&AirQuality",20.34,14.39,5.949999999999999,29.0,3.6,,Average
B07VX71FZP,2021-02-11,M,Japan,Home&Kitchen,"Heating,Cooling&AirQuality",24.0,14.39,9.61,40.0,4.0,,Average
B07NCKMXVZ,2021-07-26,F,USA,Home&Kitchen,Kitchen&HomeAppliances,11.99,5.46,6.53,54.0,4.1,,Good
B0B61DSF17,2021-03-30,M,Italy,Home&Kitchen,Kitchen&HomeAppliances,23.99,2.39,21.599999999999998,90.0,3.7,,Average
B07VQGVL68,2021-09-24,M,Japan,Home&Kitchen,Kitchen&HomeAppliances,5.99,3.52,2.47,41.0,3.9,,Average
B01LWYDEQ7,2021-12-17,F,Italy,Home&Kitchen,Kitchen&Dining,5.94,2.39,3.5500000000000003,60.0,4.1,,Good
B07VNFP3C2,2021-12-13,M,Spain,Home&Kitchen,Kitchen&HomeAppliances,14.94,8.99,5.949999999999999,40.0,3.9,,Average
B00LUGTJGO,2021-07-10,M,USA,Home&Kitchen,"Heating,Cooling&AirQuality",18.59,16.79,1.8000000000000007,10.0,3.9,,Average
B01MQZ7J8K,2021-10-23,F,France,Home&Kitchen,Kitchen&HomeAppliances,17.34,8.99,8.35,48.0,3.9,,Average
